评估资产,文化程度,人均工资,月末合计,货币资金,应收票据,存货,固定资产,总资产,借款,应付票据,应交税金,实收资本,负债及权益,应收帐款,预付账款,应付账款,收入,成本税金,期间费用,外收净额,所得税,净利润,毛利率,净利率,个人保证,企业保证,房产抵押,知识产权质押,应收账款质押,营运资金,净资产,资产负债率,流动比率,速动比率,长期资产适宜率,齿轮比率,年营业收入,销售利润率,净资产回报率,利息保障倍数,净资产增长率,销售收入增长率,利润增长率,利润增长额,报告编号
1.0,2.7909573138061923,11667.0,742.0,1323.0,0.0,7569.0,945.0,18793.0,4514.0,0.0,-299.0,2000.0,18793.0,6802.0,564.0,828.0,31779.0,25399.0,3336.0,0.0,0.0,3045.0,0.2,0.1,1.0,0.0,0.0,0.0,1.0,13651.0,13682.0,0.27,5.27,2.9,16.5,0.33,31779.0,0.1,0.24,4.04,0.13,0.15,-0.28,-1209.0,106782201
1.0,4.0,6184.0,1085.0,1039.0,325.0,11464.0,166.0,33446.0,1163.0,0.0,266.0,6000.0,33446.0,11192.0,4877.0,3299.0,8481.0,4125.0,4644.0,448.0,1.0,203.0,0.52,0.02,1.0,0.0,0.0,0.0,0.0,11736.0,12165.0,0.6,1.6,1.01,17.05,0.09,8481.0,0.02,0.02,5.83,0.24,0.57,1.72,483.0,107742152
1.0,4.0,12641.0,2951.0,5250.0,776.0,27751.0,1105.0,61591.0,6405.0,2305.0,820.0,6562.0,61591.0,10377.0,5893.0,12047.0,49793.0,38044.0,7806.0,-89.0,406.0,3617.0,0.24,0.07,1.0,1.0,0.0,0.0,1.0,15745.0,18955.0,0.69,1.37,0.72,7.91,0.45,49793.0,0.07,0.2,12.95,0.13,0.47,0.89,1700.0,108112201
1.0,3.0,8486.0,525.0,101.0,0.0,29085.0,7217.0,54770.0,8117.0,0.0,13.0,2200.0,54770.0,7971.0,0.0,6410.0,121705.0,106743.0,4963.0,0.0,50.0,9948.0,0.12,0.08,1.0,0.0,1.0,0.8462543190414205,1.0,28426.0,38767.0,0.29,2.78,0.96,6.06,0.21,121705.0,0.08,0.29,33.97,0.35,1.11,0.63,3830.0,110172201
1.0,3.0,7010.0,11.0,695.0,0.0,1985.0,2043.0,13696.0,2508.0,0.0,0.0,1300.0,13696.0,5193.0,2194.0,346.0,20981.0,14826.0,4730.0,0.0,0.0,1425.0,0.29,0.07,1.0,0.0,1.0,0.0,0.0,9750.0,10425.0,0.24,6.13,5.08,5.77,0.24,24505.0,0.06,0.16,6.63,0.08,0.3,0.31,370.0,112422102
1.0,3.0,12979.0,3221.0,2855.0,0.0,336.0,59.0,7680.0,500.0,0.0,33.0,1500.0,7680.0,643.0,556.0,2794.0,15928.0,13111.0,1905.0,24.0,38.0,845.0,0.18,0.05,1.0,0.0,0.0,0.0,1.0,2522.0,2649.0,0.41,2.19,1.91,35.68,0.07,16695.0,0.03,0.19,15.07,0.2,0.71,0.62,206.0,113422101
1.0,4.0,7020.0,84.0,180.0,0.0,1111.0,90.0,6029.0,269.0,0.0,-5.0,1050.0,6029.0,1699.0,209.0,491.0,173.0,134.0,117.0,3.0,0.0,-75.0,0.23,-0.44,1.0,1.0,1.0,0.0,0.0,931.0,571.0,0.46,1.4,0.92,41.0,0.08,173.0,-0.44,-0.02,-0.27,-0.01,-0.52,-0.37,-20.0,113702101
1.0,5.0,9895.027583624564,4813.0,3777.0,12.0,947.0,164.0,38491.0,1811.0,0.0,603.0,3000.0,38491.0,7467.0,2079.0,91.0,12629.0,6085.0,5979.0,-11.0,68.0,966.0,0.53,0.08,1.0,1.0,0.0,0.0,0.0,21278.0,31120.0,0.19,3.97,3.84,3.43,0.08,12629.0,0.08,0.03,6.08,0.04,-0.43,-0.81,-4001.0,114032201
1.0,3.0,5547.52,107.0,982.0,0.0,1059.0,11429.0,14898.0,3999.0,0.0,15.0,400.0,14898.0,963.0,362.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2022.0,10651.0,0.29,2.4,1.66,1.18,0.38,9855.0,0.1,0.1,5.6,0.1,0.3,0.37,268.0,114822202
1.0,6.0,12968.0,4535.0,5112.0,0.0,5053.0,1285.0,20508.0,1841.0,102.0,55.0,1037.0,20508.0,3652.0,1909.0,2175.0,10768.0,4936.0,6840.0,514.0,0.0,-494.0,0.55,-0.05,1.0,0.0,0.0,0.0,0.0,7401.0,11363.0,0.43,1.83,1.26,7.09,0.17,10768.0,-0.05,-0.09,-6.39,0.0,0.0,0.0,-494.0,115542101
0.0,3.0,4339.0,66.5,2075.0,0.0,30.0,49.0,1823.0,110.0,0.0,0.0,502.0,1823.0,918.0,0.0,842.0,3238.0,1895.0,1399.0,-11.0,1.0,24.0,0.42,0.01,1.0,0.0,0.0,0.0,0.0,88.0,625.0,0.66,1.07,1.05,12.66,0.18,3238.0,0.01,0.02,460.29,-0.55,-0.03,-0.91,-241.0,117282101
1.0,3.0,9500.0,2131.0,2318.0,468.0,7446.0,188.0,27440.0,8059.0,0.0,250.0,1000.0,27440.0,9266.0,5109.0,385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,17771.0,17973.0,0.35,2.88,2.09,95.52,0.45,47908.0,0.03,0.07,3.32,0.07,-0.07,0.05,63.0,119202202
1.0,3.0,13353.0,61.0,115.0,0.0,2461.0,1996.0,14198.0,5343.0,0.0,84.0,1000.0,14198.0,5361.0,3535.0,693.0,69093.0,65768.0,1784.0,12.0,6.0,1547.0,0.06,0.02,1.0,0.0,1.0,0.0,0.0,5373.0,7369.0,0.48,1.79,1.43,3.69,0.72,69093.0,0.02,0.23,3.83,0.27,0.77,0.91,736.0,119472203
1.0,4.0,7000.0,693.0,3014.0,116.0,1304.0,2681.0,11987.0,390.0,0.0,300.0,1470.0,11987.0,2440.0,548.0,607.0,3383.0,1606.0,762.0,-17.0,175.0,832.0,0.54,0.25,1.0,0.0,0.0,0.0,1.0,5795.0,8120.0,0.24,4.33,3.58,3.57,0.04,3383.0,0.25,0.12,24.87,0.93,1.07,2.92,620.0,119972101
0.0,4.0,6918.0,775.0,802.0,2802.0,3257.0,1555.0,20511.0,280.0,0.0,27.0,320.0,20511.0,5060.0,356.0,1846.0,4193.0,2101.0,412.0,-18.0,0.0,1662.0,0.5,0.4,1.0,1.0,0.0,0.0,0.0,14030.0,18103.0,0.12,6.83,5.47,4.44,0.02,4193.0,0.4,0.11,969.1,0.52,2.05,2.63,1204.0,120122101
1.0,4.0,8656.0,5674.0,6080.0,0.0,5560.0,22.0,42428.0,4484.0,0.0,405.0,2900.0,42428.0,4503.0,5259.0,140.0,8914.0,4219.0,3256.0,11.0,18.0,1432.0,0.53,0.16,1.0,1.0,0.0,0.0,0.0,18400.0,27748.0,0.12,4.72,3.6,6.3,0.12,8914.0,0.16,0.04,11.75,0.13,-0.09,-0.28,-558.0,120612101
1.0,3.0,9666.0,2029.0,2516.0,0.0,4168.0,3835.0,14349.0,1924.0,2051.0,95.0,5800.0,14349.0,2519.0,312.0,2095.0,12217.0,9331.0,3066.0,88.0,-25.0,223.0,0.24,0.02,1.0,1.0,0.0,0.8462543190414205,0.0,4416.0,6317.0,0.54,1.77,1.04,2.21,0.61,12217.0,0.02,0.03,2.1,0.04,0.18,2.44,379.0,121512202
1.0,4.0,11948.0,2168.0,1204.0,94.0,5748.0,1033.0,20235.0,2910.0,0.0,327.0,1087.0,20235.0,7335.0,1043.0,8651.0,15675.0,9530.0,5644.0,4.0,0.0,1036.0,0.4,0.07,1.0,0.0,0.0,0.0,0.0,3651.0,5294.0,0.74,1.25,0.86,4.01,0.54,15675.0,0.07,0.19,10.17,0.0,-0.14,-0.54,-1208.0,121602102
1.0,2.0,7371.0,988.0,2006.0,83.0,806.0,250.0,9439.0,1080.0,1129.0,-186.0,3000.0,9439.0,2530.0,1957.0,1250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5149.0,5469.0,0.42,2.3,2.09,17.07,0.4,2629.0,0.02,0.01,8.89,0.12,-0.24,-0.81,-240.0,122022104
1.0,3.0,9047.0,2683.0,4091.0,750.0,3276.0,855.0,20696.0,2160.0,0.0,0.0,3000.0,20696.0,10053.0,715.0,3752.0,18418.0,14441.0,3327.0,174.0,5.0,819.0,0.24,0.04,1.0,0.0,1.0,0.0,0.0,10690.0,11545.0,0.44,2.17,1.81,13.5,0.19,18418.0,0.04,0.14,3.77,0.0,0.0,0.0,819.0,122462101
0.0,4.0,20853.0,759.0,485.0,0.0,1905.0,391.0,6663.0,0.0,0.0,44.0,1204.0,6663.0,1278.0,426.0,638.0,13817.0,10021.0,3820.0,-83.0,0.0,280.0,0.28,0.02,1.0,1.0,0.0,0.0,0.0,1410.0,2480.0,0.62,1.48,0.83,2.43,0.0,13817.0,0.02,0.12,23.43,0.13,0.16,1.35,1090.0,122812202
0.0,5.0,9895.027583624564,0.0,2258.0,340.0,8952.0,7075.0,24769.0,2950.0,0.0,274.0,4739.0,24769.0,1733.0,502.0,766.0,13805.0,10022.0,2866.0,0.0,93.0,941.0,0.28,0.07,1.0,1.0,0.0,0.8462543190414205,0.0,10424.0,14620.0,0.37,2.79,1.25,3.07,0.21,13805.0,0.07,0.08,8.9,1.12,0.72,0.11,93.0,123202102
0.0,3.0,7218.0,631.0,4470.0,0.0,95.0,10.0,6807.0,1000.0,3308.0,-177.0,500.0,6807.0,1719.0,196.0,1170.0,4065.0,2938.0,774.0,26.0,0.0,379.0,0.28,0.09,1.0,0.0,0.0,0.0,0.0,808.0,818.0,0.88,1.13,1.12,87.93,5.25,4065.0,0.09,0.54,8.47,0.4,0.6,0.28,83.0,123402101
1.0,3.0,9565.0,1951.0,2164.0,0.0,9214.0,355.0,19498.0,2801.0,0.0,221.0,2000.0,19498.0,5532.0,158.0,5627.0,34667.0,29085.0,3229.0,-1.0,215.0,2478.0,0.16,0.07,1.0,0.0,0.0,0.0,0.0,7839.0,8834.0,0.55,1.74,0.87,10.4,0.32,34667.0,0.07,0.32,23.42,0.28,0.5,6.56,2150.0,126162201
1.0,3.0,4212.0,230.0,10.0,0.0,1606.0,0.0,3880.0,1592.0,0.0,-178.0,1000.0,3880.0,1924.0,0.0,104.0,4895.0,4727.0,210.0,0.0,0.0,-42.0,0.9143077278578104,-0.01,1.0,1.0,0.0,0.0,0.0,2300.0,198.0,0.96,1.72,0.86,11.34,13.31,23512.0,0.01,1.86,2.13,26.16,1.1,-0.02,-5.0,126572201
1.0,4.0,10842.0,3371.0,5681.0,0.0,5328.0,917.0,28394.0,3986.0,2098.0,1977.0,6300.0,28394.0,11887.0,1385.0,4456.0,51245.0,43464.0,6047.0,-18.0,130.0,1563.0,0.15,0.03,1.0,0.0,0.0,0.0,1.0,11332.0,14092.0,0.49,1.82,1.43,5.96,0.42,51245.0,0.03,0.1,6.48,-0.12,0.2,-0.51,-1644.0,127402202
0.0,3.0,11600.0,2065.0,2737.0,123.0,1163.0,211.0,6911.0,1165.0,0.0,75.0,2400.0,6911.0,1181.0,61.0,171.0,3360.0,1921.0,1479.0,0.0,-58.0,56.0,0.43,0.02,1.0,0.0,0.0,0.0,0.0,3862.0,4867.0,0.3,3.06,2.44,6.12,0.29,3360.0,0.02,0.01,0.96,-0.06,-0.38,-0.95,-1171.0,127512201
1.0,4.0,9790.0,2131.0,1283.0,0.0,6032.0,1085.0,16203.0,1675.0,0.0,58.0,3144.0,16203.0,5725.0,399.0,6523.0,5842.0,5054.0,838.0,2.0,0.0,79.0,0.14,0.01,1.0,0.0,0.0,0.0,0.0,4150.0,5540.0,0.65,1.39,0.82,4.89,0.3,5842.0,0.01,0.01,321.07,0.05,0.93,1.24,408.0,128352101
1.0,4.0,10788.0,3901.0,4382.0,4.0,3633.0,165.0,12458.0,2225.0,0.0,196.0,2626.0,12458.0,1884.0,563.0,940.0,17924.0,12979.0,3205.0,-21.0,0.0,1940.0,0.28,0.11,1.0,0.0,0.0,0.0,0.0,4818.0,4737.0,0.61,1.74,1.18,20.07,0.46,17924.0,0.11,0.5,17.96,0.67,0.86,8.46,1735.0,129262201
1.0,3.0,6980.0,75.0,332.0,0.0,2893.0,3875.0,17998.0,2325.0,0.0,4.0,1000.0,17998.0,6250.0,3045.0,3560.0,28559.0,25381.0,1976.0,9.0,6.0,1206.0,0.11,0.04,1.0,0.0,0.0,0.0,1.0,7011.0,12029.0,0.33,2.17,1.69,3.82,0.19,28559.0,0.04,0.11,8.95,0.11,0.16,0.11,121.0,130372201
1.0,3.0,9702.82,1653.0,1688.0,0.0,0.0,10063.0,18157.0,3235.0,0.0,-524.0,2621.0,18157.0,2794.0,120.0,1876.0,9484.0,5597.0,1775.0,-25.0,0.0,2327.0,0.41,0.25,1.0,1.0,0.0,0.0,0.0,1485.0,12634.0,0.33,1.25,1.25,1.16,0.25,9484.0,0.25,0.2,19.87,0.23,0.0,0.17,333.0,130932201
1.0,4.0,9716.0,409.0,577.0,76.0,938.0,27.0,4729.0,936.0,0.0,130.0,493.0,4729.0,1678.0,193.0,717.0,5311.0,1839.0,3509.0,-7.0,0.0,133.0,0.66,0.03,1.0,0.0,1.0,0.0,0.0,2474.0,2501.0,0.47,2.11,1.69,91.96,0.37,5311.0,0.03,0.06,3.78,0.15,0.32,0.82,60.0,131492201
0.0,4.0,9862.0,705.0,476.0,0.0,0.0,64.0,9022.0,1235.0,0.0,88.0,3408.0,9022.0,1005.0,78.0,614.0,3148.0,2605.0,128.0,0.0,0.0,415.0,0.17,0.13,1.0,1.0,0.0,0.0,1.0,2523.0,4367.0,0.52,1.53,1.53,2.46,0.28,3148.0,0.15,0.21,98.69,0.0,0.0,0.0,468.0,131902101
0.0,4.0,7709.43,280.0,66.0,250.0,4951.0,363.0,15505.0,1485.0,12.0,-163.0,5000.0,15505.0,3154.0,622.0,1450.0,3791.0,2336.0,1434.0,324.0,22.0,323.0,0.39,0.09,1.0,0.0,0.0,0.0,0.0,3444.0,7287.0,0.53,1.43,0.81,2.09,0.2,3791.0,0.09,0.05,5.6,0.13,-0.21,12.62,300.0,132162102
1.0,3.0,6721.21,242.0,251.0,0.0,857.0,27.0,5347.0,825.0,0.0,11.0,1001.0,5347.0,2138.0,1205.0,84.0,5789.0,4523.0,823.0,0.0,0.0,549.0,0.22,0.09,1.0,0.0,1.0,0.0,0.0,3462.0,3840.0,0.26,3.49,2.87,10.48,0.21,5789.0,0.09,0.15,17.17,0.16,-0.02,0.01,6.0,132782201
1.0,4.0,6472.0,3820.0,5652.0,17.0,24977.0,13774.0,61099.0,3664.0,0.0,2337.0,4133.0,61099.0,9655.0,3451.0,13821.0,156957.0,130627.0,10540.0,0.0,2104.802881570747,10365.684718726967,0.17,0.08,1.0,1.0,0.0,0.0,0.0,7730.0,22218.0,0.63,1.21,0.53,1.6,0.19,156957.0,0.08,0.86,25.53,1.73,1.46,4.34,7527.371387122164,132972201
1.0,5.0,9004.0,3136.0,4809.0,0.0,11635.0,6146.0,46631.0,2800.0,0.0,67.0,5384.0,46631.0,11629.0,3059.0,13522.0,27651.0,21730.0,5536.0,46.0,152.0,912.0,0.22,0.03,1.0,1.0,0.0,0.0,0.0,11612.0,18211.0,0.61,1.58,1.0,4.25,0.15,27651.0,0.03,0.06,2.56,0.79,0.15,-0.64,-1592.0,133312201
1.0,3.0,3645.0,134.0,145.0,203.0,0.0,695.0,7369.0,99.0,0.0,35.0,5000.0,7369.0,814.0,0.0,99.0,2822.0,2388.0,320.0,0.0,0.0,114.0,0.21,0.04,1.0,0.0,1.0,0.0,0.0,5503.0,6804.0,0.08,10.74,10.74,5.28,0.01,2822.0,0.04,0.02,4.27,0.06,0.04,-0.11,-14.0,136062101
1.0,4.0,9022.0,465.0,217.0,335.0,9353.0,55.0,15715.0,1282.0,0.0,-527.0,2000.0,15715.0,5541.0,0.0,7857.0,19700.0,15883.0,2778.0,10.0,6.0,1128.0,0.2,0.06,1.0,0.0,0.0,0.0,0.0,5829.0,5893.0,0.62,1.59,0.64,108.32,0.22,19700.0,0.06,0.21,6.69,0.23,0.75,-0.15,-196.0,136232101
1.0,5.0,21024.0,3988.0,4271.0,167.0,8908.0,3126.0,28238.0,2160.0,0.0,39.0,7198.0,28238.0,5426.0,255.0,979.0,2691.0,1142.0,1641.0,-3.0,0.0,61.0,0.58,0.02,1.0,0.0,0.0,0.0,0.0,19494.0,24006.0,0.29,3.02,1.8,7.56,0.26,11423.0,0.05,0.02,2.68,-0.05,-0.37,-0.91,-5907.0,136602102
0.0,4.0,7544.0,2159.0,1395.0,61.0,5769.0,236.0,16440.0,2745.0,0.0,-213.0,6000.0,16440.0,7167.0,941.0,5708.0,5486.0,3322.0,1948.0,-16.0,111.0,336.0,0.4,0.06,1.0,0.0,0.0,0.0,0.0,6706.0,7202.0,0.56,1.73,1.1,17.83,0.38,5486.0,0.06,0.05,7.64,0.09,-0.13,20.5,321.0,136842102
0.0,4.0,6684.0,222.0,592.0,0.0,1714.0,0.0,10909.0,3060.0,0.0,-57.0,2652.0,10909.0,3763.0,131.0,1365.0,21236.0,19378.0,1152.0,1.0,0.0,707.0,0.09,0.03,1.0,0.0,0.0,0.0,0.0,6025.0,5880.0,0.46,2.39,2.0,12.11,0.52,21236.0,0.03,0.12,3.38,0.07,0.6,0.48,230.0,137332201
1.0,4.0,1116.84,1754.0,1080.0,0.0,1155.0,12.0,8430.0,2028.0,0.0,314.0,3000.0,8430.0,4978.0,166.0,0.0,12659.0,10231.0,2215.0,0.0,20.0,549.0,0.2,0.04,1.0,0.0,0.0,0.0,0.0,4475.0,4531.0,0.43,2.24,1.92,418.45,0.42,12659.0,0.04,0.12,7.5,0.05,0.3,-0.16,-102.0,138232201
1.0,4.0,8399.0,1332.0,736.0,217.0,2113.0,2059.0,12030.0,811.0,0.0,170.0,2890.0,12030.0,4995.0,373.0,1746.0,2579.0,1608.0,354.0,0.0,0.0,694.0,0.38,0.27,1.0,0.0,0.0,0.0,0.0,5758.0,7724.0,0.35,2.48,1.94,3.79,0.1,2579.0,0.27,0.1,34.29,0.32,2.43,12.27,641.0,138632101
1.0,4.0,7681.0,3042.0,3256.0,0.0,0.0,191.0,14141.0,2891.0,0.0,68.0,1883.0,14141.0,5843.0,79.0,3946.0,49343.0,41567.0,6175.0,213.0,66.0,1748.0,0.16,0.04,1.0,0.0,0.0,0.0,1.0,4540.0,5777.0,0.59,1.54,1.54,4.76,0.5,49343.0,0.04,0.32,9.53,0.09,0.56,0.1,154.0,139322201
0.0,2.0,7399.0,711.0,634.0,148.0,379.0,1230.0,5399.0,500.0,0.0,51.0,1800.0,5399.0,2396.0,324.0,447.0,2891.0,2055.0,542.0,0.0,7.0,323.0,0.3,0.11,1.0,0.0,0.0,0.0,0.0,2843.0,4131.0,0.23,3.28,2.97,3.29,0.12,2891.0,0.11,0.08,14.83,0.19,0.55,1.84,209.0,140012101
1.0,4.0,9417.0,1826.0,2279.0,69.0,4364.0,1107.0,15834.0,1201.0,0.0,361.0,5022.0,15834.0,5703.0,383.0,3554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8462543190414205,0.0,5524.0,7621.0,0.52,1.74,1.16,3.66,0.16,19139.0,0.08,0.22,20.33,0.1,0.31,0.64,619.0,140022201
1.0,3.0,14400.0,846.0,1089.0,161.0,2520.0,571.0,12765.0,1835.0,0.0,207.0,1151.0,12765.0,6448.0,0.0,3175.0,12629.0,7655.0,3449.0,162.0,100.0,1587.0,0.4,0.13,1.0,0.0,0.0,0.0,0.0,5594.0,7160.0,0.44,2.1,1.6,4.73,0.25,12629.0,0.13,0.26,14.11,0.42,0.15,0.23,296.0,141052201
0.0,4.0,7149.07,1063.0,943.0,920.0,3952.0,97.0,7725.0,0.0,0.0,54.0,2200.0,7725.0,1442.0,19.0,1201.0,1987.0,1640.0,347.0,0.0,8.0,12.0,0.18,0.01,1.0,0.0,0.0,0.0,0.0,5975.0,6105.0,0.21,4.7,2.25,59.16,0.0,1987.0,0.01,0.0,2.93,0.18,0.71,2.18,22.0,141202102
1.0,2.0,10579.4,903.0,967.0,331.0,970.0,68.0,6489.0,1066.0,0.0,224.0,3003.0,6489.0,3526.0,114.0,752.0,4089.0,2366.0,1570.0,14.0,-3.0,416.0,0.43,0.1,1.0,0.0,0.0,0.8462543190414205,0.0,3708.0,3633.0,0.39,2.6,2.18,57.7,0.3,4089.0,0.1,0.11,9.85,0.06,0.02,0.13,48.0,142052201
1.0,4.0,7268.0,638.0,2706.0,0.0,756.0,2587.0,15451.0,2728.0,455.0,499.0,6600.0,15451.0,7725.0,583.0,3252.0,14425.0,9455.0,3761.0,36.0,66.0,1298.0,0.35,0.09,1.0,0.0,0.0,0.0,0.0,6225.0,7408.0,0.51,2.03,1.91,4.67,0.43,14425.0,0.09,0.19,11.44,0.21,0.33,1.14,692.0,142232201
1.0,4.0,9216.0,1084.0,1292.0,0.0,497.0,418.0,3045.0,240.0,0.0,14.0,842.0,3045.0,596.0,63.0,869.0,4350.0,2035.0,1904.0,1.0,2.0,471.0,0.53,0.11,1.0,0.0,0.0,0.0,1.0,1151.0,1631.0,0.44,1.86,1.49,3.57,0.14,4350.0,0.11,0.31,0.0,0.3,0.3,0.51,159.0,143172201
1.0,4.0,24144.0,4568.0,7432.0,0.0,0.0,2625.0,29096.0,3599.0,0.0,2222.0,1000.0,29096.0,18745.0,9.0,13250.0,148521.0,134201.0,5477.0,475.0,2104.802881570747,7019.0,0.1,0.05,1.0,1.0,0.0,0.0,0.0,6236.0,8861.0,0.7,1.31,1.31,3.38,0.41,148521.0,0.05,0.99,117.48,0.66,0.55,3.55,5477.0,143322201
0.0,4.0,11200.0,813.0,796.0,0.0,2810.0,22.0,7848.0,1080.0,0.0,34.0,5000.0,7848.0,2439.0,0.0,2262.0,1269.0,828.0,698.0,74.0,0.0,-183.0,0.35,-0.14,1.0,0.0,0.0,0.0,0.0,3171.0,4291.0,0.45,1.9,1.1,3.88,0.25,1269.0,-0.14,-0.06,-10.48,1.07,-0.23,-5.06,-228.0,143952101
1.0,5.0,14135.0,192.0,5238.0,3141.204942682837,13202.0,13695.0,60948.0,4822.0,1767.0,265.0,3316.0,60948.0,14082.0,43.0,18068.0,46610.0,33227.0,6451.0,17.0,871.0,6397.0,0.29,0.14,1.0,1.0,1.0,0.8462543190414205,0.0,2697.0,2788.0,0.59,1.68,0.87,44.3,0.98,21882.0,0.08,0.87,28.04,1.55,2.94,1.7,1065.0,144252201
1.0,5.0,14135.0,192.0,5238.0,3141.204942682837,13202.0,13695.0,60948.0,4822.0,1767.0,265.0,3316.0,60948.0,14082.0,43.0,18068.0,46610.0,33227.0,6451.0,17.0,871.0,6397.0,0.29,0.14,1.0,1.0,1.0,0.8462543190414205,0.0,2697.0,2788.0,0.59,1.68,0.87,44.3,0.98,21882.0,0.08,0.87,28.04,1.55,2.94,1.7,1065.0,144262201
1.0,3.0,6439.0,322.0,1474.0,514.0,982.0,230.0,4386.0,770.0,1215.0,21.0,518.0,4386.0,929.0,28.0,705.0,1543.0,1151.0,351.0,22.0,0.0,65.0,0.26,0.04,1.0,1.0,0.0,0.0,0.0,965.0,1272.0,0.64,1.43,0.99,4.57,0.89,1543.0,0.04,0.07,3.77,0.94,-0.12,-0.58,-89.0,145352101
1.0,3.0,6439.0,322.0,1474.0,514.0,982.0,230.0,4386.0,770.0,1215.0,21.0,518.0,4386.0,929.0,28.0,705.0,1543.0,1151.0,351.0,22.0,0.0,65.0,0.26,0.04,1.0,1.0,0.0,0.0,0.0,965.0,1272.0,0.64,1.43,0.99,4.57,0.89,1543.0,0.04,0.07,3.77,0.94,-0.12,-0.58,-89.0,145352101
1.0,4.0,9230.0,670.0,706.0,161.0,2203.0,110.0,5313.0,300.0,0.0,23.0,1000.0,5313.0,1760.0,104.0,1371.0,1230.0,837.0,199.0,2.0,0.0,196.0,0.32,0.16,1.0,0.0,0.0,0.0,0.0,749.0,897.0,0.82,1.17,0.66,8.69,0.31,1230.0,0.16,0.43,20.75,-30.15,2.73,5.9,236.0,145502101
0.0,4.0,10846.0,1978.0,1637.0,0.0,3094.0,224.0,10312.0,320.0,0.0,-19.0,3000.0,10312.0,3907.0,714.0,4078.0,3070.0,1961.0,1309.0,0.0,-4.0,-97.0,0.37,-0.03,1.0,0.0,0.0,0.0,1.0,5063.0,5287.0,0.48,2.02,1.4,23.92,0.06,3070.0,-0.03,-0.02,0.0,0.39,0.38,0.75,293.0,146062101
0.0,4.0,11373.31,1969.0,3882.0,0.0,2422.0,181.0,11379.0,680.0,0.0,78.0,3000.0,11379.0,3036.0,1275.0,4119.0,10929.0,7160.0,3469.0,3.0,-4.0,540.0,0.35,0.05,1.0,0.0,0.0,0.8462543190414205,1.0,5745.0,5926.0,0.47,2.07,1.62,33.12,0.11,10929.0,0.05,0.09,0.0,0.1,-0.15,-0.57,-705.0,146062201
1.0,4.0,9895.027583624564,4729.0,1490.0,0.0,0.0,124.0,7837.0,1500.0,0.0,82.0,4044.0,7837.0,2767.0,0.0,265.0,10716.0,1990.0,8007.0,-81.0,-14.0,814.0,0.82,0.08,1.0,0.0,0.0,0.0,0.0,4495.0,5302.0,0.32,3.03,3.03,7.34,0.28,10716.0,0.08,0.12,15.47,-0.38,-0.05,-0.5,-829.0,147042201
1.0,6.0,19500.0,69.0,5.0,0.0,190.0,66.0,3645.0,630.0,0.0,-37.0,543.0,3645.0,567.0,65.0,360.0,436.0,319.0,629.0,6.0,0.0,-506.0,0.27,-1.16,1.0,1.0,0.0,0.0,0.0,-4649.0,-2266.0,1.5,0.15,0.12,-8.39,-0.34,436.0,-1.16,0.34,-22.0,0.58,0.73,-0.14,-62.0,147182101
0.0,4.0,8857.0,2704.0,1341.0,479.0,132.0,15719.629829566398,35466.0,5891.0,417.0,439.0,8489.0,35466.0,5185.0,5279.0,4184.0,9114.0,6798.0,1357.0,14.0,96.0,881.0,0.26,0.1,1.0,0.0,0.0,0.0,1.0,3154.0,17153.0,0.5,1.32,1.31,1.38,0.35,9114.0,0.1,0.05,3.09,0.21,1.83,0.51,296.0,150792101
1.0,5.0,13333.0,332.0,168.0,0.0,433.0,343.0,3180.0,700.0,0.0,-230.0,10000.0,3180.0,22.0,257.0,1394.0,75.0,19.0,4391.0,163.0,0.0,-4169.0,0.76,-55.31,1.0,0.0,0.0,0.0,0.0,-11839.0,-10646.0,4.01,0.07,0.04,-8.03,-0.07,75.0,-55.31,0.56,-111.51,0.79,0.09,0.43,3165.0,150842202
0.0,4.0,7405.0,4446.0,3689.0,574.0,2425.0,3525.0,15806.0,260.0,321.0,-7.0,2142.0,15806.0,3830.0,930.0,3321.0,6146.0,5481.0,1644.0,-11.0,0.0,-770.0,0.11,-0.13,1.0,1.0,0.0,0.0,1.0,8068.0,11658.0,0.25,3.01,2.4,3.38,0.05,6146.0,-0.13,-0.08,-34.15,0.55,-0.34,-1.62,-2007.0,152772201
1.0,3.0,8538.0,589.0,1242.0,0.0,12185.0,31.0,22421.0,2625.0,0.0,-586.0,2189.0,22421.0,2024.0,1.0,229.0,9290.0,7104.0,1851.0,79.0,0.0,414.0,0.24,0.04,1.0,1.0,1.0,0.0,0.0,1586.0,2788.0,0.88,1.08,0.46,2.33,0.94,9290.0,0.04,0.16,5.25,0.13,0.07,-0.36,-231.0,153592203
1.0,4.0,6491.0,1958.0,1875.0,212.0,3178.0,310.0,22150.0,3816.0,0.0,259.0,7037.0,22150.0,9932.0,237.0,2302.0,11113.0,7295.0,2298.0,-4.0,257.0,1710.0,0.35,0.15,1.0,0.0,0.0,0.0,0.0,11347.0,14666.0,0.35,2.41,1.99,6.27,0.24,14869.0,0.14,0.15,18.68,0.26,0.02,-0.39,-1318.0,153712102
